SSID,MAC,X,Y,Z,Covariance
OPEN ENERGY,4e:3a:ff:83:95:3f,-4.3133798956871034,-9.52408872943682,0.6416218707958857,"[12.98332493740556, 12.877963298705996, -0.3181938311085422, 12.877963298705996, 34.83751945745868, -0.007672912797727764, -0.3181938311085422, -0.007672912797727764, 0.012863773339247963]"
OPEN ENERGY,4e:47:ff:83:95:4c,-5.170886828785851,-12.31227020990281,0.6349110390458789,"[15.76882974165576, 11.11034224196017, -0.4356456148820335, 11.11034224196017, 24.369130571643765, -0.07275681603079537, -0.4356456148820335, -0.07275681603079537, 0.01618612631419023]"
OPEN ENERGY,4e:3b:ff:83:95:30,-3.982315255062921,-8.981731326468955,0.613547760461058,"[13.715028384751736, 13.286949424066517, -0.43737035479670006, 13.286949424066517, 38.64093659046962, -0.183529692772289, -0.43737035479670006, -0.183529692772289, 0.02813391475304733]"
OPEN ENERGY,4e:46:ff:83:95:4b,-7.025588870048523,-13.918222486972809,0.6845231633633375,"[5.586984062681701, -3.025164195757206, -0.23395038467766158, -3.025164195757206, 14.304815888168429, 0.32163304472465604, -0.23395038467766158, 0.32163304472465604, 0.013397286986570216]"
SUSTENIE,4e:3b:ff:83:95:3e,-4.083513565858206,-8.945144443726168,0.6203877041737239,"[12.959393519627824, 12.36295535954929, -0.4188667288910442, 12.36295535954929, 36.09575125812806, -0.16864848785608372, -0.4188667288910442, -0.16864848785608372, 0.026973913015524046]"
SUSTENIE,4e:66:ff:83:94:69,-2.628012776374817,-3.8681021332740784,0.6690355092287064,"[4.206662099924998, -1.4706916328698085, -0.17020740943489976, -1.4706916328698085, 0.9608199143057838, 0.06740031562356652, -0.17020740943489976, 0.06740031562356652, 0.0071021266068747035]"
SUSTENIE,4e:c2:ff:8e:2b:c5,-6.8596813461997295,-15.925361980091441,0.6531409810889851,"[6.62142084132885, -4.570200086641176, -0.3022013862175604, -4.570200086641176, 4.641977658265333, 0.22756717263886062, -0.3022013862175604, 0.22756717263886062, 0.01438912444492183]"
SUSTENIE,4e:3a:ff:83:95:3d,-3.918733673095703,-8.779644953031093,0.6121735954284668,"[11.903238571235343, 10.975664219564003, -0.4159605493863958, 10.975664219564003, 38.06579136017798, -0.1269420808576465, -0.4159605493863958, -0.1269420808576465, 0.029940483327682624]"
SUSTENIE,4e:c1:ff:8e:2b:c4,-5.66022527217865,-15.789979934692383,0.611075472086668,"[5.824351672003246, -3.0099724076154075, -0.25106207238740064, -3.0099724076154075, 11.342473707278486, 0.254636949861073, -0.25106207238740064, 0.254636949861073, 0.0128443341128288]"
SUSTENIE,4e:46:ff:83:95:49,-6.818432426452636,-14.256067434946695,0.6753336648146312,"[5.763142428436367, -1.7707597314358887, -0.21516900017197702, -1.7707597314358887, 13.319777810716845, 0.28146516376361097, -0.21516900017197702, 0.28146516376361097, 0.012335879174476701]"
SUSTENIE,4e:eb:ff:8e:2b:ee,-4.66971363559846,-9.875805270287298,0.6514504657637689,"[12.669590434659783, 11.261094996093242, -0.31991722082824686, 11.261094996093242, 30.81139344335058, 0.013903658483901536, -0.31991722082824686, 0.013903658483901536, 0.013012050298807991]"
SUSTENIE,4e:67:ff:8e:2b:6a,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
SUSTENIE,4e:65:ff:83:94:68,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
SUSTENIE,4e:ec:ff:8e:2b:ef,-5.368968270443104,-10.353764027374348,0.6691506129724009,"[10.3731638587463, 9.670560150813312, -0.2482330975170843, 9.670560150813312, 34.365538913787496, 0.11325065419124174, -0.2482330975170843, 0.11325065419124174, 0.011228736402408769]"
SUSTENIE,4e:47:ff:83:95:4a,-5.036462594162334,-11.951808842745693,0.6360479904846712,"[15.431532125335165, 11.622876296727712, -0.4126340311120657, 11.622876296727712, 25.990023159855532, -0.06084331955901052, -0.4126340311120657, -0.06084331955901052, 0.015477539129966467]"
SUSTENIE,4e:68:ff:8e:2b:6b,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
TECHBOARDGROUP,4c:9e:ff:8e:2b:c2,-6.417036745283339,-16.603448761834038,0.628916300005383,"[6.930872831704864, -4.117021201400023, -0.31004749807694465, -4.117021201400023, 2.7516256915396187, 0.18851253411374191, -0.31004749807694465, 0.18851253411374191, 0.014357794078975767]"
TECHBOARDGROUP,4c:9e:ff:8e:2b:eb,-4.7998649179935455,-9.78779536485672,0.658434740267694,"[12.798785779158319, 10.55409311375227, -0.3380991884592042, 10.55409311375227, 30.08865544531676, 0.032524414652620834, -0.3380991884592042, 0.032524414652620834, 0.01411760652770179]"
TECHBOARDGROUP,4c:9e:ff:8e:2b:ec,-5.693255887581752,-11.028738076870258,0.6767601118637965,"[9.337705599029235, 6.630452874067945, -0.23810806056234046, 6.630452874067945, 27.95637438935241, 0.1724225203618004, -0.23810806056234046, 0.1724225203618004, 0.011650527355314308]"
TECHBOARDGROUP,4c:9e:ff:8e:2b:67,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
TECHBOARDGROUP,4c:9e:ff:83:94:65,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
TECHBOARDGROUP,4c:9e:ff:8e:2b:c1,-5.416188910603523,-13.872574865818024,0.6167059391736984,"[11.584232838509031, 6.789030670756258, -0.32379399428115874, 6.789030670756258, 21.906397958130153, 0.06082167647072101, -0.32379399428115874, 0.06082167647072101, 0.012695371448791626]"
TECHBOARDGROUP,4c:9e:ff:83:94:66,-2.628012776374817,-3.8681021332740784,0.6690355092287064,"[4.206662099924998, -1.4706916328698085, -0.17020740943489976, -1.4706916328698085, 0.9608199143057838, 0.06740031562356652, -0.17020740943489976, 0.06740031562356652, 0.0071021266068747035]"
TECHBOARDGROUP,4c:9e:ff:83:95:46,-6.168823599815369,-13.812066078186035,0.6573989152908325,"[9.82990096679439, 3.399722181286055, -0.2980469487793686, 3.399722181286055, 18.487903649645006, 0.15880986274205214, -0.2980469487793686, 0.15880986274205214, 0.013812346268152023]"
TECHBOARDGROUP,4c:9e:ff:83:95:3b,-3.4853613328933717,-8.95988881709054,0.5916925919055939,"[13.008036199005323, 14.820167575627963, -0.38496627196634936, 14.820167575627963, 42.86658086079475, -0.21071574777268537, -0.38496627196634936, -0.21071574777268537, 0.026673797855724126]"
TECHBOARDGROUP,4c:9e:ff:8e:2b:68,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
TECHBOARDGROUP,4c:9e:ff:83:95:3a,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
TECHBOARDGROUP,4c:9e:ff:83:95:47,-5.170886828785851,-12.31227020990281,0.6349110390458789,"[15.76882974165576, 11.11034224196017, -0.4356456148820335, 11.11034224196017, 24.369130571643765, -0.07275681603079537, -0.4356456148820335, -0.07275681603079537, 0.01618612631419023]"
VST,4e:ec:ff:8e:2b:ee,-5.85343554019928,-11.316456804275512,0.6785452151298523,"[9.044118274060933, 5.69741715804006, -0.2401980152377102, 5.69741715804006, 26.92229564633433, 0.19267321981618213, -0.2401980152377102, 0.19267321981618213, 0.012033697014094322]"
VST,4e:66:ff:83:94:68,-2.628012776374817,-3.8681021332740784,0.6690355092287064,"[4.206662099924998, -1.4706916328698085, -0.17020740943489976, -1.4706916328698085, 0.9608199143057838, 0.06740031562356652, -0.17020740943489976, 0.06740031562356652, 0.0071021266068747035]"
VST,4e:3a:ff:83:95:3c,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
VST,4e:c2:ff:8e:2b:c4,-6.122274822658962,-15.71100648244222,0.6308321721023984,"[6.885119783017579, -2.967448213888002, -0.29619488145651907, -2.967448213888002, 10.13209330019668, 0.23882599387456943, -0.29619488145651907, 0.23882599387456943, 0.014539803442162515]"
VST,4e:3b:ff:83:95:3d,-3.5444181011273312,-8.923210562439635,0.595319648201649,"[12.594919661284184, 14.196008650807887, -0.37551493246691175, 14.196008650807887, 41.25149857140857, -0.19928544357377737, -0.37551493246691175, -0.19928544357377737, 0.02597677098794972]"
VST,4e:c1:ff:8e:2b:c3,-7.058511058489482,-16.25380023320516,0.6531514972448349,"[7.549080152528526, -4.696942393687771, -0.3622367514464771, -4.696942393687771, 3.3379866488653285, 0.22840030690686555, -0.3622367514464771, 0.22840030690686555, 0.017778807356366423]"
VST,4e:46:ff:83:95:48,-6.842214359956629,-14.07488618177526,0.6755160671823165,"[5.098599332135025, -1.720919660938285, -0.19237493235129016, -1.720919660938285, 13.723248725883149, 0.28259398683058606, -0.19237493235129016, 0.28259398683058606, 0.011555047938221763]"
VST,4e:68:ff:8e:2b:6a,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
VST,4e:47:ff:83:95:49,-4.90233542237963,-12.144450255802699,0.623740751118887,"[16.763852339405535, 13.03628306135069, -0.4495966459618938, 13.03628306135069, 26.387636248805983, -0.1357202380797676, -0.4495966459618938, -0.1357202380797676, 0.01562520221899765]"
VST,4e:eb:ff:8e:2b:ed,-4.7998649179935455,-9.78779536485672,0.658434740267694,"[12.798785779158319, 10.55409311375227, -0.3380991884592042, 10.55409311375227, 30.08865544531676, 0.032524414652620834, -0.3380991884592042, 0.032524414652620834, 0.01411760652770179]"
VST,4e:65:ff:83:94:67,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
VST,4e:67:ff:8e:2b:69,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
VST-ButterfLife,b6:4e:26:64:50:84,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
VST-ButterfLife,0:31:92:e5:f5:b2,-6.319511023434726,-15.816519217057662,0.6316045820713043,"[5.847927514308204, -2.3557353267103904, -0.245883631904685, -2.3557353267103904, 8.351639183838806, 0.19658584997541403, -0.245883631904685, 0.19658584997541403, 0.012105043247963949]"
VST-ButterfLife-5G,b6:4e:26:64:50:83,-4.968663174659014,-9.493622628055164,0.6496120225638151,"[10.723088009732043, 11.132585749992945, -0.34293440247697937, 11.132585749992945, 34.374800775756626, -0.12022210819966508, -0.34293440247697937, -0.12022210819966508, 0.02438186488769456]"
hipert-wifi,54:af:97:df:76:ea,0.6412899494171143,-4.619345378875733,0.5162538349628448,"[3.3954616799277577, -0.23660665771699316, -0.1606667831977262, -0.23660665771699316, 0.03020927568719344, 0.010034628906349215, -0.1606667831977262, 0.010034628906349215, 0.00795541766833537]"
hipert-wifi,34:60:f9:2a:4:af,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
